rank,uid,username,type
1,21569680,嚣张九宝Suki,提督
2,1826474,黄油君有中二病,提督
3,9132259,两仪x鲜花,舰长
4,6212286,残弹一発,舰长
5,1263426985,-代号M-,舰长
6,762050,狼妹的狗,舰长
7,15042777,失眠小狗Suki,舰长
8,9970815,-古原-,舰长
9,114576718,绮锂,舰长
10,273906305,绿缕铝驴,舰长
11,476888066,树礼的狗王也,舰长
12,12143945,歌莉娅XD,舰长
13,29619071,花间音Huahaiye,舰长
14,1186263927,大头宝宝-_-,舰长
15,2128396904,孤独的圥忈Suki,舰长
16,49789973,Mikanikos,舰长
17,6982193,依旧被命运裹挟,舰长
18,3546754117011643,J830,舰长
19,12227881,冰蓝绪心,舰长
20,330374082,晨晨Suki,舰长
21,399566922,犀牛Suki,舰长
22,669556493,葡萄果糖sky,舰长
23,35468260,想吃冰激凌c,舰长
24,433417622,玻璃冠Suki,舰长
25,11720780,故海微风,舰长
26,356925549,E300L型劣质照片制造机,舰长
27,368345077,詞邛,舰长
28,52935049,若夕倾城,舰长
29,188899065,浅辰清风Suki,舰长
30,483136585,我将__点燃小狗,舰长
31,396906793,青辰_刃星Root,舰长
32,30376551,飞羽心海suki,舰长
33,11633408,两块奥利奥,舰长
34,18171692,神明不语,舰长
35,350971650,-14XIV-,舰长
36,152391326,木槿忆年Suki,舰长
37,309880383,向日葵大魔王,舰长
38,182529,忍不住的阿北,舰长
39,3546606590757032,最强白礼攻击天照,舰长
40,668004283,小久tia,舰长
41,399942744,百摆晓,舰长
42,322232173,DD_Suki,舰长
43,313692286,今天还是优雅的马枪佬,舰长
44,499033338,独角兽的孤独角,舰长
45,9029105,青灯火月,舰长
46,446123359,梦幻之星GTY,舰长
47,388173461,名叫阿茶,舰长
48,271887040,Hooxi_Official,舰长
49,1210755601,夏亦寒-,舰长
50,402444314,玄鹤公子,舰长
51,3494361880856991,可洛Cro_,舰长
52,496916630,贫穷贵公子-,舰长
53,76782019,-kaller-,舰长
54,291912423,Triple晶,舰长
55,1079963319,不太牛逼,舰长
56,257743464,岑夜今夕,舰长
57,287050645,麖霨x,舰长
58,29070354,魔法少女普朗克-,舰长
59,1967733017,撅撅suki,舰长
60,10057762,千鸟_文静Official,舰长
61,11933095,靑鋆子,舰长
62,544038872,けう,舰长
63,3546678405630453,是九十哟,舰长
64,589095444,星辰之上Star,舰长
65,6774849,-鸽呜阿呱-,舰长
66,19848741,hopeafer,舰长
67,7484979,西瓜啵啵茶3412,舰长
68,3493277313534134,树礼Suki,舰长
69,1935810245,木槿Sally,舰长
70,330101880,在下是雨落,舰长
71,459451,独步天下老花间,舰长
72,502835635,森陌mo,舰长
73,70574423,恰饭8丶,舰长
74,399844534,雨打蕉叶又潇潇了几回,舰长
75,94861938,mugimugi酱,舰长
76,102566920,fangkkkkkkk,舰长
77,24161627,苦苦多拉贡,舰长
78,510033481,大头雪人嘤落落,舰长
79,4676682,牧原卷卷maki,舰长
80,275015718,Kuwaxi,舰长
81,2824262,八瓣儿Channel,舰长
82,398042637,Mr-青时雨,舰长
83,325838129,以黛为理の理退,舰长
84,427650007,做一个周星星,舰长
85,3494370166704742,玉京子Kyouko,舰长
86,553417352,ElK_Polaris,舰长
87,8803606,孤峰殘劍,舰长
88,381299513,逍遥派-上官墨_ink,舰长
89,178958245,是冻冻i,舰长
90,475725879,我看你长得像娃娃菜,舰长
91,407359203,安灯灯灯灯灯灯灯明明,舰长
92,14622879,樱雪Suzerain,舰长
93,166688322,佩可PEKO,舰长
94,287537727,kskcm,舰长
95,20476319,结城明月奈,舰长
96,1120658797,ヰLue,舰长
97,6603040,沉虞不甜了,舰长
98,634437581,樱月见雪,舰长
99,81411428,某只羊习习,舰长
100,3546793467971997,独角兽sukisuki,舰长
101,502275999,sakura樱雨kirin,舰长
102,3493257021491326,异能侍,舰长
103,21935191,月亮Morning,舰长
104,88733946,艾珂crystal,舰长
105,454833269,岚离_IX,舰长
106,9902785,X轩万,舰长
107,520188836,狍子_Clover,舰长
108,147709721,凌天不语158,舰长
109,505719448,折纸安子,舰长
110,3461578385001217,绘绘的饭勺,舰长
111,3494351434943109,皓天Sweet,舰长
112,3546770885839135,芝士煎鸡排,舰长
113,517646918,咸鱼某二,舰长
114,1598930935,Nisroch,舰长
115,1370847930,微仪,舰长
116,33159595,初晓-黎明,舰长
117,420310676,鸿忆无尘,舰长
118,543832778,日食月蚀,舰长
119,7668201,嘴是真的硬,舰长
120,13285948,多野りえ,舰长
121,4121483,晚安大小姐vup,舰长
122,350347455,沐雨非离,舰长
123,1774401796,喜欢养金鱼的分析员,舰长
124,160259536,携千川望江山,舰长
125,136062577,在线等溢满,舰长
126,11497902,Aiunos,舰长
