rank,uid,username,type
1,3546379116874663,硅锂碳,总督
2,21569680,嚣张九宝Suki,提督
3,3546606590757032,最强物理攻击天照,提督
4,9132259,両1xX,舰长
5,6212286,旱道单防詹姆斯,舰长
6,2762720,谐角天星,舰长
7,1263426985,-代号M-,舰长
8,15042777,失眠小狗Suki,舰长
9,762050,树礼Suki的土狗,舰长
10,273906305,绿缕铝驴,舰长
11,9970815,-古原-,舰长
12,12143945,歌莉娅XD,舰长
13,29619071,花间音Huahaiye,舰长
14,171018323,撩见星空,舰长
15,49789973,Mikanikos,舰长
16,2128396904,孤独的圥忈Suki,舰长
17,82361400,紫陽花-の葉,舰长
18,3546754117011643,拾光呓语_,舰长
19,12227881,冰蓝绪心,舰长
20,330374082,晨晨Suki,舰长
21,35468260,想吃冰激凌c,舰长
22,669556493,葡萄果糖sky,舰长
23,2147232287,东风盛时燃起,舰长
24,433417622,玻璃冠Suki,舰长
25,350128662,这里是梨洛洛呀,舰长
26,1826474,黄油君有中二病,舰长
27,188899065,浅辰清风Suki,舰长
28,17628067,恰饭Suki丶,舰长
29,18769503,世人皆知桃夭,舰长
30,350971650,-14XIV-,舰长
31,11633408,两块奥利奥,舰长
32,30376551,飞羽心海suki,舰长
33,18171692,神明不语,舰长
34,396906793,青辰_刃星Root,舰长
35,152391326,木槿忆年Suki,舰长
36,23318019,狼鬼真,舰长
37,399942744,百摆晓,舰长
38,322232173,DD_Suki,舰长
39,313692286,今天还是优雅的马枪佬,舰长
40,668004283,大坏蛋小久,舰长
41,335695075,い鯨落ぅ,舰长
42,1686348,神出鬼没的天小劫,舰长
43,446123359,梦幻之星GTY,舰长
44,388173461,名叫阿茶,舰长
45,6137110,心静淼落,舰长
46,678216557,鸢suki,舰长
47,271887040,Hooxi_Official,舰长
48,52935049,若夕倾城,舰长
49,496916630,贫穷贵公子-,舰长
50,76782019,-kaller-,舰长
51,1445359,邪恶双子-璃拉,舰长
52,9451267,小邪的忧伤,舰长
53,402444314,玄鹤公子,舰长
54,483136585,我将__点燃小狗,舰长
55,257743464,岑夜今夕,舰长
56,325787946,小狼兰Suki,舰长
57,399214970,南柯梦醒梦suki,舰长
58,32219946,短腿咩咩喵,舰长
59,6774849,-鸽呜阿呱-,舰长
60,544038872,けう,舰长
61,10023362,蓝鹏又,舰长
62,19848741,hopeafer,舰长
63,14551578,镐垨金土,舰长
64,24979628,Chromium__,舰长
65,102566920,fangkkkkkkk,舰长
66,446957357,战术人形AK-74MSuki,舰长
67,399844534,蕉叶suki,舰长
68,13174226,Izayoi-ss,舰长
69,3493277313534134,树礼Suki,舰长
70,22904923,我佛慈悲老人家,舰长
71,421753654,Tsing-Fan,舰长
72,257588014,月亮与六先令,舰长
73,70574423,恰饭8丶,舰长
74,52501820,白色旋风二世,舰长
75,3493086814538003,斯塔爱上班,舰长
76,275015718,Kuwaxi,舰长
77,103921186,土豆其实不爱吃土豆,舰长
78,4676682,farfarfarrr,舰长
79,3584458,鸭脖人79号,舰长
80,29426619,摸鱼舰长在线创人,舰长
81,583226367,阿星的芬达気水,舰长
82,43824327,沃-兹纪索德,舰长
83,668831688,DERNW,舰长
84,1935810245,木槿Sally,舰长
85,7181772,Walker·Young,舰长
86,352006386,-仲春-,舰长
87,514977169,是大枫树呦,舰长
88,398042637,Mr-青时雨,舰长
89,553417352,ElK_Polaris,舰长
90,327642009,璞玉弦心,舰长
91,15976571,新井星月,舰长
92,208022014,刀口力人臣,舰长
93,475725879,我看你长得像娃娃菜,舰长
94,287383120,橘子大胜利,舰长
95,3494370166704742,玉京子Kyouko,舰长
96,85328168,叶_红鱼,舰长
97,3493263484914138,零三二二,舰长
98,168488891,优酱世界第一可爱,舰长
99,13072354,明前奶绿的儿子,舰长
100,487156632,だいてんしさくな,舰长
101,409854293,双绣_fm,舰长
102,3546737339795632,恣游Caine,舰长
103,31950524,你可千万别是个傻子,舰长
104,2087441753,玄枵十七,舰长
105,19593931,惰惰三山子,舰长
