rank,uid,username,type
1,9132259,両義Suki,提督
2,6212286,第五弹弹Listania,提督
3,273906305,绿缕铝驴,提督
4,9970815,-古原-,提督
5,480442,埖開埖謝,舰长
6,171018323,撩见星空,舰长
7,25395080,这里是咸鱼王,舰长
8,355281320,从负到零01,舰长
9,82361400,紫陽花-の葉,舰长
10,6982193,依旧被命运裹挟,舰长
11,26158702,chara゜,舰长
12,350128662,这里是梨洛洛呀,舰长
13,2147232287,东风盛时燃起,舰长
14,476888066,王也道长亿贫如洗,舰长
15,18769503,世人皆知桃夭,舰长
16,73840919,心情超好心态超棒,舰长
17,49789973,Mikanikos,舰长
18,15042777,失眠小狗Suki,舰长
19,2762720,谐角天星,舰长
20,1051397284,-杜衡,舰长
21,330374082,翊晨Suki,舰长
22,11881867,半曲恋枫雪,舰长
23,9029105,青灯火月,舰长
24,1408055691,Oniisama回家过年版,舰长
25,30262687,贝格耶喽,舰长
26,399566922,细腻牛kisu,舰长
27,40191264,鉴观,舰长
28,1686348,神出鬼没的天小劫,舰长
29,433417622,公主的玻璃冠,舰长
30,554376734,闲雲づ,舰长
31,3563525,東山小鳥,舰长
32,350971650,-石思-,舰长
33,29619071,花间音Huahaiye,舰长
34,697737710,蝶蝶Hikari,舰长
35,2128396904,纯-圥忈,舰长
36,309880383,向日葵大魔王,舰长
37,2101200148,Yuni果冻,舰长
38,30376551,飞羽心海,舰长
39,301906464,咖喱猴kiki,舰长
40,400116528,火锅二锅头,舰长
41,163674276,虚烨SnowOwl,舰长
42,152391326,木槿忆年,舰长
43,222894004,里回来了,舰长
44,396906793,青辰_刃星Root,舰长
45,399942744,百摆晓,舰长
46,413106,LazyKuma,舰长
47,4977135,婴丽贝,舰长
48,1408033,桃井dd人,舰长
49,313692286,今天还是优雅的马枪佬,舰长
50,1079963319,不太牛逼,舰长
51,15806523,马星瞳老师,舰长
52,188899065,浅辰清风Suki,舰长
53,53006587,南笙浅梦墨离,舰长
54,139238131,茶会的贝斯,舰长
55,1310738499,星辰之上vivo50,舰长
56,5599585,慵懒的柒然,舰长
57,4193554,VC-John,舰长
58,5091576,噗通的抹阳,舰长
59,446123359,梦幻之星GTY,舰长
60,382752981,圆焰赛高-,舰长
61,536630,夜行Hikari,舰长
62,322232173,DD_Suki,舰长
63,539110,是芜狛哒,舰长
64,443299188,偉大的賽佛瑞斯,舰长
65,436193300,乆刕,舰长
66,381696485,树礼Sukiの青沟子,舰长
67,3546564756769404,Arjue,舰长
68,106856924,McClay,舰长
69,407405442,悠悠の小二,舰长
70,215888780,虞惜不在请留言,舰长
71,183985417,笑死狼,舰长
72,359721386,NismoSuki树礼,舰长
73,8180280,可口苦乐,舰长
74,53098619,玩斩斧的走停,舰长
75,107821180,阳落霞起月初升,舰长
76,3461580970788970,夏沫入雨,舰长
77,1026346420,木wu瓜-,舰长
78,3546570599435037,bili_25255033675,舰长
79,325838129,哥自理退,舰长
80,478590411,喜欢黑听的anti头子,舰长
81,481482252,白桃糖饼,舰长
82,299706980,Hachiman__,舰长
83,207020650,微微暖风沁心笑,舰长
84,15178187,晚晚跌跌撞撞,舰长
85,494116765,净眸Suki,舰长
86,20560313,苟祸,舰长
87,14551578,镐垨金土,舰长
88,428353346,一叶知秋是只鸡,舰长
89,450234152,余韶歆,舰长
90,1417272,薰风灬习习,舰长
91,32386,Nero·Augustus,舰长
92,477834633,翔之厚,舰长
93,37678726,有此葫芦行大道,舰长
94,46441589,亚莉米蕾,舰长
95,35022896,相相不哭,舰长
96,29959064,月由心,舰长
97,13174226,Lzayoiss,舰长
98,487435025,湾仔球球糖,舰长
99,94547484,白沐森,舰长
100,1365731197,道心破碎的玄离,舰长
101,2645708,暗之音魂,舰长
102,14518195,悠米露,舰长
103,82194283,摇铃啊姚玲,舰长
104,628701008,橘子她老爸,舰长
105,12734361,星辰Hikari,舰长
106,424319591,皮套人别想骗我一分钱,舰长
107,320262697,那一夜她未满十八,舰长
