rank,uid,username,type
1,9132259,两仪x鲜花,舰长
2,6212286,残弹一発,舰长
3,2762720,谐角天星,舰长
4,1263426985,-代号M-,舰长
5,3546379116874663,硅锂碳,舰长
6,15042777,失眠小狗Suki,舰长
7,21569680,嚣张九宝Suki,舰长
8,9970815,-古原-,舰长
9,114576718,绮锂,舰长
10,476888066,树礼的狗王也,舰长
11,1186263927,大头宝宝-_-,舰长
12,12143945,歌莉娅XD,舰长
13,2128396904,孤独的圥忈Suki,舰长
14,49789973,Mikanikos,舰长
15,6982193,依旧被命运裹挟,舰长
16,12227881,冰蓝绪心,舰长
17,3546754117011643,J830,舰长
18,330374082,晨晨Suki,舰长
19,1826474,黄油君有中二病,舰长
20,399566922,犀牛Suki,舰长
21,35468260,想吃冰激凌c,舰长
22,2147232287,东风盛时燃起,舰长
23,350128662,这里是梨洛洛呀,舰长
24,356925549,E300L型劣质照片制造机,舰长
25,368345077,詞邛,舰长
26,52935049,若夕倾城,舰长
27,483136585,我将__点燃小狗,舰长
28,188899065,浅辰清风Suki,舰长
29,30376551,飞羽心海suki,舰长
30,18171692,神明不语,舰长
31,350971650,-14XIV-,舰长
32,396906793,青辰_刃星Root,舰长
33,152391326,木槿忆年Suki,舰长
34,322232173,DD_Suki,舰长
35,182529,忍不住的阿北,舰长
36,1408055691,Onisama不想熬夜,舰长
37,399942744,百摆晓,舰长
38,3546606590757032,最强白礼攻击天照,舰长
39,14966675,剩幾多心跳,舰长
40,9029105,青灯火月,舰长
41,4977135,みずちやひろ,舰长
42,402444314,玄鹤公子,舰长
43,388173461,名叫阿茶,舰长
44,271887040,Hooxi_Official,舰长
45,678216557,鸢suki,舰长
46,496916630,贫穷贵公子-,舰长
47,3494361880856991,可洛Cro_,舰长
48,436193300,乆刕,舰长
49,11933095,靑鋆子,舰长
50,291912423,Triple晶,舰长
51,1079963319,不太牛逼,舰长
52,1612973992,夜叶野耶业椰,舰长
53,544038872,けう,舰长
54,8180280,可口苦乐,舰长
55,10057762,千鸟_文静Official,舰长
56,502835635,森陌mo,舰长
57,325787946,小狼兰Suki,舰长
58,19848741,hopeafer,舰长
59,1935810245,木槿Sally,舰长
60,3493277313534134,树礼Suki,舰长
61,446957357,战术人形AK-74MSuki,舰长
62,310090052,果味苏打ソーダ,舰长
63,510033481,大头雪人嘤落落,舰长
64,7484979,西瓜啵啵茶3412,舰长
65,427650007,做一个周星星,舰长
66,330101880,在下是雨落,舰长
67,1859465136,好困不愿睡,舰长
68,459451,独步天下老花间,舰长
69,381299513,教主-上官墨,舰长
70,2824262,八瓣儿Channel,舰长
71,70574423,恰饭8丶,舰长
72,399844534,雨打蕉叶又潇潇了几回,舰长
73,94861938,mugimugi酱,舰长
74,102566920,fangkkkkkkk,舰长
75,39666243,御坂ヽ20001,舰长
76,169658254,霜寂i,舰长
77,24161627,苦苦多拉贡,舰长
78,475725879,我看你长得像娃娃菜,舰长
79,325838129,以黛为理の理退,舰长
80,117628,あやつきそら__天,舰长
81,178958245,是冻冻i,舰长
82,407359203,安灯灯灯灯灯灯灯明明,舰长
83,166688322,佩可PEKO,舰长
84,9356968,李马马,舰长
85,287537727,kskcm,舰长
86,3494351434943109,皓天Sweet,舰长
87,303696715,阿花不吃糖,舰长
88,454833269,岚离_IX,舰长
89,546276765,现在还不能休息哦汪酱,舰长
90,583226367,阿星的芬达気水,舰长
91,9902785,X轩万,舰长
92,1120658797,ヰLue,舰长
