rank,uid,username,type
1,114576718,绮锂,总督
2,21569680,嚣张九宝Suki,提督
3,3546606590757032,最强白礼攻击天照,提督
4,9132259,两仪x鲜花,舰长
5,6212286,植树仙人永世牢笼,舰长
6,2762720,谐角天星,舰长
7,1263426985,-代号M-,舰长
8,15042777,失眠小狗Suki,舰长
9,762050,树礼Suki的土狗,舰长
10,9970815,-古原-,舰长
11,273906305,绿缕铝驴,舰长
12,476888066,树礼的狗王也,舰长
13,12143945,歌莉娅XD,舰长
14,29619071,花间音Huahaiye,舰长
15,2128396904,孤独的圥忈Suki,舰长
16,49789973,Mikanikos,舰长
17,3546754117011643,拾光呓语_,舰长
18,12227881,冰蓝绪心,舰长
19,330374082,晨晨Suki,舰长
20,35468260,想吃冰激凌c,舰长
21,669556493,葡萄果糖sky,舰长
22,433417622,玻璃冠Suki,舰长
23,2147232287,东风盛时燃起,舰长
24,11720780,故海微风,舰长
25,350128662,这里是梨洛洛呀,舰长
26,1186263927,大头宝宝-_-,舰长
27,1826474,黄油君有中二病,舰长
28,188899065,浅辰清风Suki,舰长
29,368345077,詞邛,舰长
30,17628067,恰饭Suki丶,舰长
31,396906793,青辰_刃星Root,舰长
32,11633408,两块奥利奥,舰长
33,350971650,-14XIV-,舰长
34,18171692,神明不语,舰长
35,152391326,木槿忆年Suki,舰长
36,30376551,飞羽心海suki,舰长
37,23318019,狼鬼真,舰长
38,309880383,向日葵大魔王,舰长
39,313692286,今天还是优雅的马枪佬,舰长
40,52935049,若夕倾城,舰长
41,156985056,如梦亭阁suki,舰长
42,322232173,DD_Suki,舰长
43,9029105,青灯火月,舰长
44,483136585,我将__点燃小狗,舰长
45,446123359,梦幻之星GTY,舰长
46,6137110,心静淼落Suki,舰长
47,271887040,Hooxi_Official,舰长
48,388173461,名叫阿茶,舰长
49,1210755601,树礼小脚香香,舰长
50,496916630,贫穷贵公子-,舰长
51,436193300,乆刕,舰长
52,9451267,小邪的忧伤,舰长
53,402444314,玄鹤公子,舰长
54,291912423,Triple晶,舰长
55,287050645,麖霨x,舰长
56,8180280,可口苦乐,舰长
57,182529,阿北version,舰长
58,1967733017,撅撅suki,舰长
59,6774849,-鸽呜阿呱-,舰长
60,544038872,けう,舰长
61,10023362,蓝鹏又,舰长
62,3546678405630453,是九十哟,舰长
63,19848741,hopeafer,舰长
64,446957357,战术人形AK-74MSuki,舰长
65,14551578,镐垨金土,舰长
66,3493277313534134,树礼Suki,舰长
67,672548687,晴空sky_,舰长
68,399844534,雨打蕉叶又潇潇了几回,舰长
69,102566920,fangkkkkkkk,舰长
70,459451,独步天下老花间,舰长
71,24161627,苦苦多拉贡,舰长
72,1935810245,木槿Sally,舰长
73,11933095,靑鋆子,舰长
74,3494361880856991,可洛Cro_,舰长
75,20560313,苟祸,舰长
76,70574423,恰饭8丶,舰长
77,52501820,白色旋风二世,舰长
78,1914276,Myuri_,舰长
79,15976571,新井星月,舰长
80,398042637,Mr-青时雨,舰长
81,3494370166704742,玉京子Kyouko,舰长
82,553417352,ElK_Polaris,舰长
83,33676253,淡阅微云,舰长
84,6603040,沉虞不甜了,舰长
85,475725879,我看你长得像娃娃菜,舰长
86,289074976,花冢从小就加钟,舰长
87,290824863,ikus礼树狗,舰长
88,23406852,RL百里红莲,舰长
89,287537727,kskcm,舰长
90,1418323914,莫虬,舰长
91,323604357,丿暗漓,舰长
92,733460,来瓶小八宝,舰长
93,3546766802684592,生于麦田的英俊扑克牌,舰长
94,7484979,西瓜啵啵茶3412,舰长
95,3546793467971997,offical树礼,舰长
96,9356968,李马马,舰长
97,1659940842,沉底的河里人,舰长
98,621390904,施怡Suki,舰长
99,483845882,大戸アイsuki,舰长
100,38653288,AHASinsimito,舰长
101,9754135,Mick丨萧逸,舰长
102,49530944,辰辰的辰辰,舰长
103,229905766,之直只志,舰长
104,196244029,Rosmarina,舰长
105,15121216,点燃小狗Suki,舰长
106,13715643,阿森纳的kotori,舰长
107,8146338,秋名客运中心,舰长
108,111516739,big雪碧,舰长
109,470409768,碎秋月殇,舰长
