rank,uid,username,type
1,15042777,失眠小狗Suki,提督
2,762050,树礼Suki狼妹的狗,提督
3,9132259,兩義鮮花Suki,舰长
4,6212286,天选仙人抚我顶,舰长
5,1263426985,-代号M-,舰长
6,2762720,谐角天星,舰长
7,273906305,绿缕铝驴,舰长
8,476888066,树礼的狗王也,舰长
9,29619071,花间音Huahaiye,舰长
10,171018323,撩见星空,舰长
11,355281320,智齿好痛需要极拔,舰长
12,25395080,这里是咸鱼王,舰长
13,26158702,惑砂Huosha,舰长
14,49789973,Mikanikos,舰长
15,82361400,紫陽花-の葉,舰长
16,2128396904,圥忈-故人倾梦suki,舰长
17,12227881,广智-,舰长
18,399566922,细腻牛suki,舰长
19,35468260,想吃冰激凌c,舰长
20,330374082,晨晨Suki,舰长
21,2147232287,东风盛时燃起,舰长
22,433417622,玻璃冠Suki,舰长
23,554376734,闲雲づ,舰长
24,12143945,歌莉娅XD,舰长
25,73840919,心情超好心态超棒,舰长
26,21569680,是九十哟,舰长
27,18769503,世人皆知桃夭,舰长
28,669556493,葡萄果糖sky,舰长
29,309880383,向日葵大魔王,舰长
30,350971650,-14Ameki-,舰长
31,188899065,浅辰清风Suki,舰长
32,18171692,神明不语,舰长
33,1310738499,星辰之上vivo50,舰长
34,396906793,青辰_刃星Root,舰长
35,368345077,冰绒の詞邛,舰长
36,3563525,東山小鳥,舰长
37,30376551,飞羽心海suki,舰长
38,9029105,青灯火月,舰长
39,163674276,虚烨SnowOwl,舰长
40,301906464,咖喱猴kiki,舰长
41,17628067,恰饭Suki丶,舰长
42,313692286,今天还是优雅的马枪佬,舰长
43,399942744,百摆晓,舰长
44,1686348,神出鬼没的天小劫,舰长
45,4977135,婴丽贝,舰长
46,15806523,马星瞳老师,舰长
47,335695075,い鲸落ぅ,舰长
48,539110,是芜狛哒,舰长
49,668004283,网友小久502,舰长
50,678216557,鸢suki,舰长
51,388173461,名叫阿茶,舰长
52,3546650333154214,-Sayoko的赛博墓碑-,舰长
53,11633408,两块奥利奥,舰长
54,37195810,军师喜欢吃西瓜,舰长
55,215888780,虞惜在流浪,舰长
56,273163633,伊恩_Eing,舰长
57,257743464,岑夜今夕,舰长
58,320262697,那一夜她未满十八,舰长
59,9451267,小邪的忧伤,舰长
60,1445359,邪恶双子-璃拉,舰长
61,496916630,贫穷贵公子-,舰长
62,428353346,一叶知秋是只鸡,舰长
63,402444314,槐序若辰,舰长
64,29070354,魔法少女普朗克-,舰长
65,1967733017,撅撅suki,舰长
66,436914603,温柔冷静攻,舰长
67,299706980,同学新年好,舰长
68,543130671,waitingx8888,舰长
69,1041614547,落雨染樱,舰长
70,1456648719,星尘星之语,舰长
71,3546569288714792,果宝Official,舰长
72,6701862,末日警探Luv_sic,舰长
73,11545912,小怀诗,舰长
74,6774849,-鸽呜阿呱-,舰长
75,86105475,是我闲人君いえ,舰长
76,10023362,蓝鹏又,舰长
77,39235532,Circle-Around,舰长
78,52935049,若夕倾城,舰长
79,3494361880856991,可洛Cro_,舰长
80,19848741,hopeafer,舰长
81,343619668,老老皮四儿,舰长
82,16584142,梦梦家的筒筒,舰长
83,74069971,妖染y,舰长
84,169658254,霜寂i,舰长
85,3546719597890448,树礼的独角犬,舰长
86,8803606,孤峰殘劍,舰长
87,69190175,小梦-逝去的青春,舰长
88,325787946,UU-小铃兰Suki,舰长
89,421753654,Tsing-Fan,舰长
90,291102,鸣琴酌酒,舰长
91,9920903,Hierarch-Isaac,舰长
92,3546587521354108,博弈终究太难,舰长
93,7550328,显像管的精灵,舰长
94,592794788,゚小二,舰长
95,4538215,北辰寂寒,舰长
96,4537050,北辰忌寒,舰长
97,1288588294,盨鵼,舰长
98,362868713,存在39,舰长
99,51246720,奖杯为什么像花盆,舰长
100,3090922,落横Ln,舰长
101,2110728686,SandreaRegina,舰长
102,139981245,桃子委员会会长,舰长
